"","condition","word_number","word","alternative","sentence","l_maze","critical_region","region_number","len","freqlog10","suite","item"
"3654","what_gap",3,"who","cent","We all remember who brought a gun into the prison two weeks ago","False","False",2,3,3.48144262850231,"filler-gap_dependencies-se",15007
"3655","what_gap",4,"brought","clought","We all remember who brought a gun into the prison two weeks ago","True","True",4,7,2.48713837547719,"filler-gap_dependencies-se",15007
"3656","what_gap",5,"a","e","We all remember who brought a gun into the prison two weeks ago","True","False",5,1,4.55819238923985,"filler-gap_dependencies-se",15007
"3657","what_gap",6,"gun","ha","We all remember who brought a gun into the prison two weeks ago","False","False",5,3,2.47712125471966,"filler-gap_dependencies-se",15007
"3658","what_gap",7,"into","yes","We all remember who brought a gun into the prison two weeks ago","False","False",6,4,3.38810120157052,"filler-gap_dependencies-se",15007
"3659","what_gap",8,"the","none","We all remember who brought a gun into the prison two weeks ago","False","False",7,3,5.11650480266873,"filler-gap_dependencies-se",15007
"3660","what_gap",9,"prison","advice","We all remember who brought a gun into the prison two weeks ago","False","False",7,6,1.85125834871908,"filler-gap_dependencies-se",15007
"3661","what_gap",10,"two","miss","We all remember who brought a gun into the prison two weeks ago","False","False",8,3,3.55218133883934,"filler-gap_dependencies-se",15007
"3662","what_gap",11,"weeks","wooks","We all remember who brought a gun into the prison two weeks ago","True","False",8,5,2.49554433754645,"filler-gap_dependencies-se",15007
"3663","what_gap",12,"ago","afa","We all remember who brought a gun into the prison two weeks ago","True","False",8,3,1.78532983501077,"filler-gap_dependencies-se",15007
"3664","what_nogap",0,"We","x-x-x","We all remember who the convict brought a gun into the prison two weeks ago","False","False",1,2,2.80753502806885,"filler-gap_dependencies-se",15007
"3665","what_nogap",1,"all","aws","We all remember who the convict brought a gun into the prison two weeks ago","True","False",1,3,3.40790054014263,"filler-gap_dependencies-se",15007
"3666","what_nogap",2,"remember","recumper","We all remember who the convict brought a gun into the prison two weeks ago","True","False",1,8,1.41497334797082,"filler-gap_dependencies-se",15007
"3667","what_nogap",3,"who","cent","We all remember who the convict brought a gun into the prison two weeks ago","False","False",2,3,3.48144262850231,"filler-gap_dependencies-se",15007
"3668","what_nogap",4,"the","tha","We all remember who the convict brought a gun into the prison two weeks ago","True","True",3,3,5.11650480266873,"filler-gap_dependencies-se",15007
"3669","what_nogap",5,"convict","convart","We all remember who the convict brought a gun into the prison two weeks ago","True","True",3,7,1.51851393987789,"filler-gap_dependencies-se",15007
"3670","what_nogap",6,"brought","clought","We all remember who the convict brought a gun into the prison two weeks ago","True","False",4,7,2.48713837547719,"filler-gap_dependencies-se",15007
"3671","what_nogap",7,"a","e","We all remember who the convict brought a gun into the prison two weeks ago","True","False",5,1,4.55819238923985,"filler-gap_dependencies-se",15007
"3672","what_nogap",8,"gun","ha","We all remember who the convict brought a gun into the prison two weeks ago","False","False",5,3,2.47712125471966,"filler-gap_dependencies-se",15007
"3673","what_nogap",9,"into","yes","We all remember who the convict brought a gun into the prison two weeks ago","False","False",6,4,3.38810120157052,"filler-gap_dependencies-se",15007
"3674","what_nogap",10,"the","none","We all remember who the convict brought a gun into the prison two weeks ago","False","False",7,3,5.11650480266873,"filler-gap_dependencies-se",15007
"3675","what_nogap",11,"prison","advice","We all remember who the convict brought a gun into the prison two weeks ago","False","False",7,6,1.85125834871908,"filler-gap_dependencies-se",15007
"3676","what_nogap",12,"two","miss","We all remember who the convict brought a gun into the prison two weeks ago","False","False",8,3,3.55218133883934,"filler-gap_dependencies-se",15007
"3677","what_nogap",13,"weeks","wooks","We all remember who the convict brought a gun into the prison two weeks ago","True","False",8,5,2.49554433754645,"filler-gap_dependencies-se",15007
"3678","what_nogap",14,"ago","afa","We all remember who the convict brought a gun into the prison two weeks ago","True","False",8,3,1.78532983501077,"filler-gap_dependencies-se",15007
"3679","that_gap",0,"My","x-x-x","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","False","False",1,2,2.63548374681491,"filler-gap_dependencies-se",15008
"3680","that_gap",1,"friend","thiend","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","True","False",1,6,2.28780172993023,"filler-gap_dependencies-se",15008
"3681","that_gap",2,"reported","resenced","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","True","False",1,8,2.65417654187796,"filler-gap_dependencies-se",15008
"3682","that_gap",3,"that","cent","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","False","False",2,4,4.15691242570002,"filler-gap_dependencies-se",15008
"3683","that_gap",4,"will","wull","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","True","True",4,4,2.90525604874845,"filler-gap_dependencies-se",15008
"3684","that_gap",5,"sell","sull","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","True","True",4,4,1.81291335664286,"filler-gap_dependencies-se",15008
"3685","that_gap",6,"multiple","pultitra","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","True","False",5,8,2.07918124604762,"filler-gap_dependencies-se",15008
"3686","that_gap",7,"assets","palace","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","False","False",5,6,1.27875360095283,"filler-gap_dependencies-se",15008
"3687","that_gap",8,"to","yo","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","True","False",6,2,4.59683891382516,"filler-gap_dependencies-se",15008
"3688","that_gap",9,"benefit","bunesot","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","True","False",6,7,1.7481880270062,"filler-gap_dependencies-se",15008
"3689","that_gap",10,"stock","stoll","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","True","False",7,5,1.69019608002851,"filler-gap_dependencies-se",15008
"3690","that_gap",11,"holders","hurters","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","True","False",7,7,1.04139268515823,"filler-gap_dependencies-se",15008
"3691","that_gap",12,"over","sit","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","False","False",8,4,3.33000770087276,"filler-gap_dependencies-se",15008
"3692","that_gap",13,"the","yeah","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","False","False",8,3,5.11650480266873,"filler-gap_dependencies-se",15008
"3693","that_gap",14,"subsequent","everywhere","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","False","False",8,10,2.06069784035361,"filler-gap_dependencies-se",15008
"3694","that_gap",15,"quarter","curious","My friend reported that will sell multiple assets to benefit stock holders over the subsequent quarter","False","False",8,7,2.28780172993023,"filler-gap_dependencies-se",15008
"3695","that_nogap",0,"My","x-x-x","My friend reported that the company will sell multiple assets to benefit stock holders over the subsequent quarter","False","False",1,2,2.63548374681491,"filler-gap_dependencies-se",15008
"3696","that_nogap",1,"friend","thiend","My friend reported that the company will sell multiple assets to benefit stock holders over the subsequent quarter","True","False",1,6,2.28780172993023,"filler-gap_dependencies-se",15008
